KEY,KEY_HOUSE,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_9997,Q1_9997_TXT,Q1_9998,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_5_TXT,Q3_9999,Q3_9999_TXT,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9998,Q5,WT1,D_AGE,D_INC,D_AREA1,SIDO1,SIDO2
31091770060A,31091770060A04,1.0,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,4,1891.9839449541284,4,3,1,8,8
31091770060A,31091770060A07,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,6.0,,,,7,1891.9839449541284,5,5,1,8,8
31091770060A,31091770060A11,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,1891.9839449541284,5,3,1,8,8
31091770060A,31091770060A15,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,7,1891.9839449541284,5,5,1,8,8
31091770060A,31091770060A17,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,9,1891.9839449541284,5,5,1,8,8
31091770060A,31091770060A19,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,7,1891.9839449541284,4,5,1,8,8
31091770060A,31091770060A46,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,6,1891.9839449541284,2,5,1,8,8
31091770060A,31091770060A64,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,4,1891.9839449541284,5,3,1,8,8
310925901361,31092590136104,,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,2,1854.246951219512,5,1,1,8,8
310925901361,31092590136112,,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,6,1854.246951219512,4,5,1,8,8
310925901361,31092590136120,1.0,,3.0,,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,7,1854.246951219512,3,5,1,8,8
310925901361,31092590136123,,,3.0,,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,,6.0,,8.0,,3,1854.246951219512,5,2,1,8,8
310925901361,31092590136126,1.0,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,6,1854.246951219512,1,5,1,8,8
310925901361,31092590136130,1.0,2.0,,4.0,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,7,1854.246951219512,4,5,1,8,8
310925901361,31092590136131,1.0,2.0,,4.0,,6.0,7.0,8.0,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,6,1854.246951219512,3,5,1,8,8
310925901361,31092590136135,,,,4.0,,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,7,1854.246951219512,3,5,1,8,8
310925901361,31092590136137,1.0,,3.0,,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,6,1854.246951219512,4,5,1,8,8
310925901361,31092590136149,1.0,,,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,7,1854.246951219512,4,5,1,8,8
31092660195A,31092660195A02,1.0,,,4.0,,6.0,7.0,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,5.0,6.0,,8.0,,4,1891.9839449541284,4,3,1,8,8
31092660195A,31092660195A03,,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,2,1891.9839449541284,5,1,1,8,8
31092660195A,31092660195A04,1.0,,,4.0,,6.0,7.0,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,3,3,1,8,8
31092660195A,31092660195A05,1.0,2.0,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,4,3,1,8,8
31092660195A,31092660195A08,,,3.0,,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,3,1891.9839449541284,5,2,1,8,8
31092660195A,31092660195A15,1.0,,3.0,,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,3,1891.9839449541284,5,2,1,8,8
31092660195A,31092660195A22,1.0,,3.0,,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,4,1891.9839449541284,3,3,1,8,8
31092660195A,31092660195A36,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,1891.9839449541284,5,2,1,8,8
31092660195A,31092660195A43,,,3.0,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,,7.0,,,2,1891.9839449541284,5,1,1,8,8
31092660195A,31092660195A50,1.0,,,,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,8.0,,2,1891.9839449541284,4,1,1,8,8
310926900531,31092690053108,,,3.0,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,4,1854.246951219512,5,3,1,8,8
310926900531,31092690053114,1.0,,3.0,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,2,1854.246951219512,5,1,1,8,8
310926900531,31092690053117,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,1854.246951219512,4,4,1,8,8
310926900531,31092690053119,1.0,,3.0,,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,7,1854.246951219512,1,5,1,8,8
310926900531,31092690053127,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,1854.246951219512,3,4,1,8,8
310926900531,31092690053128,,,,4.0,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,6,1854.246951219512,2,5,1,8,8
310926900531,31092690053131,1.0,,3.0,,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,,6.0,,8.0,,5,1854.246951219512,5,4,1,8,8
310926900531,31092690053138,1.0,2.0,,4.0,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,5,5,1,8,8
310926900531,31092690053149,,2.0,3.0,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,4,1854.246951219512,3,3,1,8,8
310926900531,31092690053155,,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,8,1854.246951219512,1,5,1,8,8
31092700158A,31092700158A01,1.0,2.0,,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,4.0,,,,,,4,1891.9839449541284,3,3,1,8,8
31092700158A,31092700158A04,,,,4.0,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,2,5,1,8,8
31092700158A,31092700158A07,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,3,3,1,8,8
31092700158A,31092700158A09,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,5,5,1,8,8
31092700158A,31092700158A13,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,5,3,1,8,8
31092700158A,31092700158A15,,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,8,1891.9839449541284,5,5,1,8,8
31092700158A,31092700158A18,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1891.9839449541284,4,5,1,8,8
31092700158A,31092700158A28,1.0,2.0,,,,6.0,7.0,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,8.0,,7,1891.9839449541284,2,5,1,8,8
31092700158A,31092700158A46,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1891.9839449541284,3,5,1,8,8
31092700158A,31092700158A82,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,5,1891.9839449541284,4,4,1,8,8
310927300031,31092730003101,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,7.0,,,2,1854.246951219512,5,1,1,8,8
310927300031,31092730003102,,2.0,3.0,,,6.0,,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,3,1854.246951219512,5,2,1,8,8
310927300031,31092730003103,1.0,,,4.0,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,3,1854.246951219512,4,2,1,8,8
310927300031,31092730003104,,2.0,,4.0,5.0,6.0,7.0,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1854.246951219512,2,3,1,8,8
310927300031,31092730003105,1.0,,,4.0,5.0,6.0,7.0,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1854.246951219512,3,3,1,8,8
310927300031,31092730003107,,,,4.0,,6.0,,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1854.246951219512,4,4,1,8,8
310927300031,31092730003119,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,2,1854.246951219512,5,1,1,8,8
310927300031,31092730003131,,2.0,,4.0,,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,5,1854.246951219512,5,4,1,8,8
310927300031,31092730003137,1.0,,,4.0,,6.0,7.0,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,4,1854.246951219512,3,3,1,8,8
310927300031,31092730003143,,2.0,,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,3,1854.246951219512,5,2,1,8,8
31092750092A,31092750092A01,1.0,,,4.0,,6.0,7.0,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,3,3,1,8,8
31092750092A,31092750092A02,,2.0,,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,2,1891.9839449541284,5,1,1,8,8
31092750092A,31092750092A03,,2.0,,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,,,2,1891.9839449541284,5,1,1,8,8
31092750092A,31092750092A04,1.0,,,4.0,5.0,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,4,1891.9839449541284,3,3,1,8,8
31092750092A,31092750092A05,,,,4.0,,6.0,,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1891.9839449541284,4,2,1,8,8
31092750092A,31092750092A19,,2.0,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,3,1891.9839449541284,5,2,1,8,8
31092750092A,31092750092A25,1.0,,,4.0,,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,2,3,1,8,8
31092750092A,31092750092A31,1.0,2.0,,4.0,,6.0,7.0,8.0,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,4,3,1,8,8
31092750092A,31092750092A43,1.0,,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1891.9839449541284,2,4,1,8,8
31092750092A,31092750092A49,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1891.9839449541284,4,4,1,8,8
310927600971,31092760097102,1.0,2.0,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,2,1854.246951219512,5,1,1,8,8
310927600971,31092760097103,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,1854.246951219512,4,2,1,8,8
310927600971,31092760097104,,,3.0,,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,3,1854.246951219512,5,2,1,8,8
310927600971,31092760097106,1.0,,,4.0,5.0,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1854.246951219512,3,4,1,8,8
310927600971,31092760097107,1.0,,,4.0,,6.0,7.0,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1854.246951219512,3,3,1,8,8
310927600971,31092760097108,,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1854.246951219512,5,2,1,8,8
310927600971,31092760097115,1.0,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,3,1854.246951219512,5,2,1,8,8
310927600971,31092760097122,,2.0,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,3,1854.246951219512,5,2,1,8,8
310927600971,31092760097143,1.0,2.0,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1854.246951219512,4,4,1,8,8
310927600971,31092760097164,,2.0,3.0,4.0,,6.0,,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1854.246951219512,5,2,1,8,8
31092780099A,31092780099A01,,2.0,3.0,,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,3,1891.9839449541284,4,2,1,8,8
31092780099A,31092780099A02,1.0,,,4.0,5.0,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,5,1891.9839449541284,4,4,1,8,8
31092780099A,31092780099A03,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1891.9839449541284,2,4,1,8,8
31092780099A,31092780099A04,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,1891.9839449541284,5,2,1,8,8
31092780099A,31092780099A06,1.0,,,4.0,,6.0,7.0,8.0,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,1,3,1,8,8
31092780099A,31092780099A07,1.0,,,4.0,5.0,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,4,1891.9839449541284,2,3,1,8,8
31092780099A,31092780099A08,1.0,,,4.0,,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,2,3,1,8,8
31092780099A,31092780099A25,1.0,,,4.0,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1891.9839449541284,5,2,1,8,8
31092780099A,31092780099A37,,,,4.0,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1891.9839449541284,5,2,1,8,8
31092780099A,31092780099A55,1.0,,,4.0,,6.0,,8.0,9.0,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1891.9839449541284,5,2,1,8,8
311015100481,31101510048105,1.0,2.0,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1854.246951219512,3,5,1,8,8
311015100481,31101510048109,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,1854.246951219512,4,4,1,8,8
311015100481,31101510048111,1.0,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,1854.246951219512,2,3,1,8,8
311015100481,31101510048125,1.0,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1854.246951219512,2,4,1,8,8
311015100481,31101510048127,1.0,,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1854.246951219512,2,5,1,8,8
311015100481,31101510048146,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,5,1854.246951219512,5,4,1,8,8
311015100481,31101510048149,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,1854.246951219512,4,3,1,8,8
311015100481,31101510048161,1.0,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,4,5,1,8,8
311015100481,31101510048165,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,5.0,,,,,3,1854.246951219512,5,2,1,8,8
311015100481,31101510048175,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,,6.0,,,,3,1854.246951219512,5,2,1,8,8
31101512154A,31101512154A06,1.0,2.0,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,5.0,,,8.0,,10,1891.9839449541284,4,5,1,8,8
31101512154A,31101512154A14,1.0,,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1891.9839449541284,4,5,1,8,8
31101512154A,31101512154A19,1.0,2.0,,4.0,5.0,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,1891.9839449541284,2,5,1,8,8
31101512154A,31101512154A21,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,6,1891.9839449541284,5,5,1,8,8
31101512154A,31101512154A39,,2.0,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,7,1891.9839449541284,2,5,1,8,8
31101512154A,31101512154A46,1.0,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,1891.9839449541284,3,5,1,8,8
31101512154A,31101512154A54,1.0,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,,6.0,,8.0,,4,1891.9839449541284,5,3,1,8,8
31101512154A,31101512154A73,,2.0,,4.0,5.0,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,10,1891.9839449541284,3,5,1,8,8
31101512154A,31101512154A74,1.0,2.0,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,9,1891.9839449541284,2,5,1,8,8
31101512154A,31101512154A79,1.0,,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,5,5,1,8,8
31101514052A,31101514052A01,1.0,,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1891.9839449541284,4,5,1,8,8
31101514052A,31101514052A07,1.0,,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,1891.9839449541284,5,4,1,8,8
31101514052A,31101514052A16,,,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,3,1891.9839449541284,5,2,1,8,8
31101514052A,31101514052A21,,,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,1891.9839449541284,5,2,1,8,8
31101514052A,31101514052A25,1.0,,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,7,1891.9839449541284,4,5,1,8,8
31101514052A,31101514052A31,1.0,,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,2,1891.9839449541284,5,1,1,8,8
31101514052A,31101514052A41,1.0,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,1891.9839449541284,4,5,1,8,8
31101514052A,31101514052A44,1.0,2.0,,4.0,,6.0,,8.0,9.0,10.0,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,9,1891.9839449541284,4,5,1,8,8
31101514052A,31101514052A49,1.0,,,4.0,,6.0,7.0,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1891.9839449541284,3,5,1,8,8
31101514052A,31101514052A73,,2.0,,4.0,5.0,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,2,5,1,8,8
311015150171,31101515017101,1.0,,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,,,4,1854.246951219512,4,3,1,8,8
311015150171,31101515017105,1.0,2.0,,4.0,5.0,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1854.246951219512,3,5,1,8,8
311015150171,31101515017110,,2.0,,4.0,,6.0,7.0,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1854.246951219512,2,5,1,8,8
311015150171,31101515017114,,2.0,,4.0,,6.0,7.0,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,4,5,1,8,8
311015150171,31101515017118,1.0,2.0,,4.0,,6.0,7.0,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,8,1854.246951219512,4,5,1,8,8
311015150171,31101515017122,,,,4.0,5.0,6.0,,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,1854.246951219512,3,5,1,8,8
311015150171,31101515017125,1.0,,3.0,4.0,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,5,1854.246951219512,4,4,1,8,8
311015150171,31101515017143,,,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,5,1854.246951219512,5,4,1,8,8
311015150171,31101515017150,,2.0,,4.0,,6.0,7.0,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,7,1854.246951219512,4,5,1,8,8
311015150171,31101515017157,,2.0,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,3,1854.246951219512,5,2,1,8,8
31101540032A,31101540032A01,,2.0,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,2,3,1,8,8
31101540032A,31101540032A05,,2.0,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,9,1891.9839449541284,5,5,1,8,8
31101540032A,31101540032A08,,2.0,,4.0,,6.0,7.0,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,10,1891.9839449541284,4,5,1,8,8
31101540032A,31101540032A12,1.0,2.0,,4.0,,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,2,5,1,8,8
31101540032A,31101540032A14,1.0,,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,1891.9839449541284,2,3,1,8,8
31101540032A,31101540032A18,,2.0,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,9,1891.9839449541284,4,5,1,8,8
31101540032A,31101540032A21,1.0,,3.0,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,3,1891.9839449541284,5,2,1,8,8
31101540032A,31101540032A28,,,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,1891.9839449541284,5,2,1,8,8
31101540032A,31101540032A33,1.0,2.0,3.0,4.0,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,8,1891.9839449541284,5,5,1,8,8
31101540032A,31101540032A81,1.0,2.0,,4.0,,6.0,7.0,,,10.0,11.0,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,6,1891.9839449541284,2,5,1,8,8
311015801521,31101580152101,,,,4.0,,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,4,1854.246951219512,5,3,1,8,8
311015801521,31101580152109,1.0,2.0,,4.0,5.0,6.0,7.0,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,9,1854.246951219512,4,5,1,8,8
